Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
Coding_Helper,huffman,CompressedFileWriteHelper,writeBeginningOfFile,9,2,1,29,0,huffman.Huffman,huffman.Huffman; huffman.CompressedFileWriteHelper
Coding_Helper,huffman,CompressedFileWriteHelper,writeEndOfFile,8,2,0,39,0,huffman.Huffman,huffman.Huffman; huffman.CompressedFileWriteHelper
Coding_Helper,huffman,CompressedFileWriteHelper,writeToFile,12,2,0,48,0,,
Coding_Helper,huffman,CompressedFileWriteHelper,doWork,4,1,1,61,0,huffman.CompressedFileWriteHelper,huffman.CompressedFileWriteHelper
Coding_Helper,huffman,Decompress,Decompress,4,1,2,12,0,,
Coding_Helper,huffman,Decompress,decompressFile,4,1,0,18,0,huffman.Huffman,huffman.Huffman
Coding_Helper,huffman,Decompress,convertTuplesToLookupMap,7,2,1,26,0,,
Coding_Helper,huffman,Decompress,convertMapToTuples,11,3,1,35,0,,
Coding_Helper,huffman,DecompressedFileWriteHelper,DecompressedFileWriteHelper,9,1,1,24,0,,
Coding_Helper,huffman,DecompressedFileWriteHelper,writeToFile,8,1,0,35,0,,
Coding_Helper,huffman,DecompressedFileWriteHelper,handleReadDictionary,20,3,1,44,0,huffman.Decompress,huffman.Decompress; huffman.Huffman
Coding_Helper,huffman,DecompressedFileWriteHelper,handleReadFirstByte,5,1,1,67,0,,
Coding_Helper,huffman,DecompressedFileWriteHelper,handleDecodeByByte,26,4,1,75,0,huffman.Huffman,huffman.Huffman; huffman.DecompressedFileWriteHelper
Coding_Helper,huffman,DecompressedFileWriteHelper,doWork,14,5,1,102,0,huffman.DecompressedFileWriteHelper,huffman.DecompressedFileWriteHelper
Coding_Helper,huffman,FileContentReader,doWork,0,1,1,7,0,,
Coding_Helper,huffman,FileWriteHelper,FileWriteHelper,5,1,1,15,0,huffman.FileWriteHelper,huffman.FileWriteHelper
Coding_Helper,huffman,FileWriteHelper,initFile,11,2,0,22,0,,
Coding_Helper,huffman,FileWriteHelper,writeToFile,0,1,0,34,0,,
Coding_Helper,huffman,FrequencyMapCreate,FrequencyMapCreate,3,1,0,12,0,,
